id_modalidade,descricao_modalidade,descricao_tipo,flg_tipo,isn_modalidade,descricao_justificativa
14729,USO INTERNO,CONVENIO.DESPESA,49,0,"CRATO É UM MUNICÍPIO DO INTERIOR DO ESTADO DO CEARÁ, COM POPULAÇÃO DE 133.913 HABITANTES, DE ACORDO COM ESTIMATIVAS DO IBGE (2021). LOCALIZA-SE NO SOPÉ DA CHAPADA DO ARARIPE NO EXTREMO-SUL DO ESTADO E NA MICRORREGIÃO DO CARIRI, SENDO INTEGRANTE DA REGIÃO METROPOLITANA DO CARIRI. FRONTEIRA COM O ESTADO DE PERNAMBUCO, A CIDADE SITUA-SE NO CARIRI CEARENSE, CONHECIDO POR MUITOS COMO O OÁSIS DO SERTÃO. É A SEGUNDA CIDADE MAIS IMPORTANTE DO CARIRI EM TERMOS ECONÔMICOS DEPOIS DE JUAZEIRO DO NORTE, CONSTITUINDO TAMBÉM UM ENTRONCAMENTO RODOVIÁRIO QUE A INTERLIGA AO PIAUÍ, PARAÍBA E PERNAMBUCO, ALÉM DA CAPITAL DO CEARÁ, FORTALEZA. A ADMINISTRAÇÃO MUNICIPAL ELEGE COMO PRIORITÁRIO O COMPROMISSO COM A CONQUISTA DO CRESCIMENTO ECONÔMICO, REPRESENTADO PELA PROMOÇÃO DE PROJETOS E AÇÕES QUE CONTEMPLEM O ATENDIMENTO DAS NECESSIDADES BÁSICAS DA POPULAÇÃO, DESSA FORMA, IDENTIFICA-SE COMO UM DOS MAIORES ENTRAVES AO DESENVOLVIMENTO DO MUNICÍPIO, A PRECARIEDADE DE ILUMINAÇÃO EM VIAS PÚBLICAS. ESTE QUADRO FAZ COM QUE A ATUAL ADMINISTRAÇÃO BUSQUE PARCERIAS PARA A REALIZAÇÃO DE AÇÕES NESSA ÁREA DE INFRAESTRUTURA, PRINCIPALMENTE NO QUE DIZ RESPEITO A MELHORIA DE ILUMINAÇÃO PÚBLICA, SEMPRE VISANDO O BEM-ESTAR DA COMUNIDADE E O DESENVOLVIMENTO DO MUNICÍPIO. A IMPLANTAÇÃO DE OBRAS DE INFRAESTRUTURA, A PARTIR DA MELHORIA DA REDE DE ILUMINAÇÃO PÚBLICA NO MUNICÍPIO DE CRATO/CE, ASSEGURARÁ À POPULAÇÃO MELHORIA DA SUA QUALIDADE DE VIDA, PROPORCIONANDO BOAS CONDIÇÕES DE TRÁFEGO, SEGURANÇA E MOBILIDADE, ALÉM DE CONTRIBUÍREM SIGNIFICATIVAMENTE PARA O DESENVOLVIMENTO ECONÔMICO DO MUNICÍPIO COMO UM TODO."
14730,USO INTERNO,CONVENIO.DESPESA,49,0,"REALIZAÇÃO DA VII FEIRA DE OVINOS E CAPRINOS E DA I FEIRA DE AGRICULTURA FAMILIAR, NO MUNICÍPIO DE AIUABA/CE"
14732,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2022, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE CHAVAL."
14733,USO INTERNO,CONVENIO.DESPESA,49,0,PAVIMENTAÇÃO EM PARALELEPÍPEDO NO MUNICÍPIO DE IBICUITINGA-CE.
14734,USO INTERNO,CONVENIO.DESPESA,49,0,ATENDER A DEMANDA DA  IMPLANTAÇÃO DE 06 (SEIS) CENTROS DE EDUCAÇÃO INFANTIL (CEI) NO MUNICÍPIO.
14735,USO INTERNO,CONVENIO.DESPESA,49,0,"O PROGRAMA DE PROTEÇÃO À CIDADANIA ¿ PRÓ-CIDADANIA NO MUNICÍPIO DE SENADOR SÁ É UMA ESTRATÉGIA ORGANIZACIONAL QUE PROPORCIONA UMA PARCERIA ENTRE O GOVERNO DO ESTADO E O MUNICÍPIO DE AIUABA COM O OBJETIVO DE PREVENIR AÇÕES QUE VENHAM A CAUSAR DANOS SOCIAIS E À SEGURANÇA DOS INTEGRANTES DAS COMUNIDADES, AUXILIANDO AS INSTITUIÇÕES DE SEGURANÇA PÚBLICA E TRABALHANDO JUNTO PARA IDENTIFICAR, PRIORIZAR E RESOLVER PROBLEMAS QUE AFETAM A SEGURANÇA PÚBLICA, TAIS COMO A VIOLÊNCIA, O MEDO DO CRIME, A EXCLUSÃO E A DESIGUALDADE SOCIAL QUE ACENTUAM OS PROBLEMAS RELATIVOS À CRIMINALIDADE E DIFICULTAM O PROPÓSITO DE MELHORAR A QUALIDADE DE VIDA DOS CIDADÃOS"
14736,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2022, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE  SÃO GONÇALO DO AMARANTE.."
14737,USO INTERNO,CONVENIO.DESPESA,49,0,NECESSIDADE DE RECUPERAÇÃO AMBIENTAL DAS MARGENS DO RIO PROPORCIONANDO ÁREA DE LAZER À POPULAÇÃO
14738,USO INTERNO,CONVENIO.DESPESA,49,0,CONVÊNIO QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA - SECULT E A ASSOCIAÇÃO ARTISTICA DE CONCERTOS DO CEARÁ - AACC.
14739,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""TOCANDO E CANTANDO: POESIAS E CONTOS DO MEU CEARÁ""."
14740,USO INTERNO,TERMO.AJUSTE,53,0,AQUISIÇÃO DE VEÍCULO PARA TRANSPORTE DE PACIENTES
14741,USO INTERNO,CONVENIO.DESPESA,49,0,QUALIFICAÇÃO PROFISSIONAL DE JOVENS ADOLESCENTES NA FAIXA ETÁRIA DE 15 A 29 ANOS.
14742,USO INTERNO,CONVENIO.DESPESA,49,0,APOIO SÓCIO-CULTURAL-ARTÍSTICO
14743,USO INTERNO,TERMO.AJUSTE,53,0,"A EXECUÇÃO DAS OBRAS EM QUESTÃO IRÁ MELHORAR A INFRAESTRUTURA VIÁRIA, CORRIGINDO PROBLEMAS DE TRÁFEGO,SEGURANÇA E MOBILIDADE ALÉM DE FACILITAR O ACESSO AOS SERVIÇOS PÚBLICOS,PROMOVENDO ASSIM A MELHORIA DAS CONDIÇÕES DE VIDA DA POPULAÇÃO BENEFICIADA."
14744,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2018, PRIORIZANDO OS RESIDENTES NA RURAL.  MUNICÍPIO DE NOVO ORIENTE."
14745,USO INTERNO,CONVENIO.DESPESA,49,0,TERMO DE COOPERAÇÃO FINANCEIRA ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E A JOSÉ ADRIANO DE OLIVEIRA.
14746,USO INTERNO,CONVENIO.DESPESA,49,0,"DESENVOLVIMENTO DAS AÇÕES DO PROJETO ESTAÇÃO FAMILIA QUE VISA AMPLIAR AS COMPETÊNCIAS FAMILIARES E CONTRIBUIR PARA O FORTALECIMENTO DA AUTONOMIA DE FAMILIAS VULNERÁVEIS, REALIZANDO O ATENDIMENTO A 100 FAMILIAS ATRAVÉS DE GRUPOS DE CONVIVÊNCIA E VISITAS DOMICILIARES - MUNICIPIO DE CAPISTRANO"
14747,USO INTERNO,CONVENIO.DESPESA,49,0,OPORTUNIDADE DE RESGATAR A CULTURA POPULAR COM MANIFESTAÇÕES DAS TRADIÇÕES POPULARES.
14748,USO INTERNO,CONVENIO.DESPESA,49,0,GARANTIR MEDICAMENTOS PARA OS PACIENTES DO HOSPITAL GERAL DR. JOSÉ ARCANJO NETO.
14749,USO INTERNO,CONVENIO.DESPESA,49,0,DE ACORDO COM A PUBLICAÇÃO
14750,USO INTERNO,TERMO.AJUSTE,53,0,"MELHORAR A SITUAÇÃO DAS PRAÇAS, OFERECENDO OPÇÕES DE LAZER E TURISMO ADEQUADAS PARA OS MORADORES E VISITANTES DE NOVA OLINDA."
14751,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2018, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE ARNEIROZ."
14752,USO INTERNO,CONVENIO.DESPESA,49,0,"PARA A CONCLUSÃO DO PROJETO ¿ECOMUSEU DE MARANGUAPE: NATUREZA, UM POVO E SUA MEMÓRIA¿, CONFORME PLANO DE TRABALHO"
14753,USO INTERNO,CONVENIO.DESPESA,49,0,"VISA ATENDER A SECRETARIA DE EDUCAÇÃO DO MUNICÍPIO, PARA BENEFICIAR OS ALUNOS DA REDE PÚBLICA."
14754,USO INTERNO,TERMO.AJUSTE,53,0,MELHORAR O ESPAÇO FISICO DO HOSPITAL.
14755,USO INTERNO,CONVENIO.DESPESA,49,0,"IMPLANTAR O PROGRAMA DE PROTEÇÃO À CIDADANIA NO MUNICÍPIO DE CHAVAL COMO ESTRATÉGIA ORGANIZACIONAL QUE PROPICIARÁ UMA PARCERIA ENTRE O GOVERNO DO ESTADO E O MUNICÍPIO DE CHAVAL, COM O OBJETIVO DE PREVINIR AÇÕES QUE VENHAM A CAUSAR DANOS SOCIAIS E À SEGURANÇA DOS INTEGRANTES DAQUELA COMUNICADE."
14756,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2017, PRIORIZANDO OS RESIDENTES NA RURAL.  MUNICÍPIO DE JATI."
14757,USO INTERNO,CONVENIO.DESPESA,49,0,MELHORAR A QUALIDADE DE VIDA DA POPULAÇÕA DE BAIXA RENDA
14758,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE  IGUATU."
14759,USO INTERNO,CONVENIO.DESPESA,49,0,"TERMO DE CONVÊNIO QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ, ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E O FUNDAÇÃO SOCIAL RAIMUNDO FAGNER."
14760,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2021, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE RUSSAS."
14761,USO INTERNO,CONVENIO.DESPESA,49,0,"REALIZAÇÃO DE  OBRA DE PAVIMENTAÇÃO EM CONCRETO NA AVENIDA RAIMUNDO BEZERRA DE MORAIS, LOCALIZADA  NO DISTRITO DE SÃO SEBASTIÃO, NO MUNICÍPIO DE CARIÚS."
14762,USO INTERNO,CONVENIO.DESPESA,49,0,"VISANDO ATENDER AS NECESSIDADES DOS USUÁRIOS DOS SUS NOS MUNICÍPIOS, O GOVERNO DO ESTADO RESOLVE APOIAR AÇÕES DE CUSTEIO NA ÁREA DA SAÚDE PARA MELHOR ATENDER OS USUÁRIOS COMO TAMBÉM AMPLIAR A OFERTAR DOS ATENDIMENTOS NOS MUNICÍPIOS CEARENSES."
14763,USO INTERNO,CONVENIO.DESPESA,49,0,"CONSTITUI OBJETO DO PRESENTE CONVÊNIO A EXECUÇÃO DO PROJETO VIVENDO BEM A MELHOR IDADE, CREDENCIADO E EXECUTADO CONFORME O PLANO DE TRABALHO DEVIDAMENTE APROVADO E ASSINADO."
14892,USO INTERNO,TERMO.AJUSTE,53,0,DOTAR O MUNICÍPIO DE UMA MELHOR INFRA-ESTRUTURA.
14765,USO INTERNO,TERMO.AJUSTE,53,0,NECESSIDADE DE MELHORAR A INFRAESTRUTURA URBANA DO MUNICÍPIO.
14766,USO INTERNO,CONVENIO.DESPESA,49,0,CONSTITUIR O OBJETO DO PRESENTE CONVÊNIO A PRESENTAÇÃO DE SERVIÇOS DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS PARA CRIANÇAS E ADOLESCENTES NA FAIXA ETÁRIA DE 07 A 17 ANOS EM SITUAÇÃO DE VULNERABILIDADE SOCIAL ATRAVÉS DO PROJETO ARTE - EDUCAÇÃO E ESPORTE PARA CIDADANIA. CONFORME O PLANO DE TRABALHO DEVIDAMENTE ASSINADO E APROVADO.
14767,USO INTERNO,CONVENIO.DESPESA,49,0,INTENSAS CHUVAS NO MUNICIPIO ATINGIDO
14768,USO INTERNO,CONVENIO.DESPESA,49,0,"EXECUÇÃO DO PROJETO: ¿ARRAIÁ DO BAIRRO CARACARÁ¿, DEVIDAMENTE APROVADO PELA COMISSÃO JULGADORA DO XI EDITAL CEARÁ JUNINO 2009."
14769,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""USEM - USINA DE SONHOS""."
14770,USO INTERNO,CONVENIO.DESPESA,49,0,"IMPLANTAR PROJETOS DE PRÁTICAS AGRÍCOLAS DE CONVIVÊNCIA COM O SEMI-ÁRIDO, NO MUNICÍPIO DE ERERÊ /CE"
14771,USO INTERNO,CONVENIO.DESPESA,49,0,"INCENTIVO PARA MELHORIA NO MUNICÍPIO NO  DE SANTA QUITÉRIA, REFORMANDO SEU PARQUE DE EXPOSIÇÃO"
14772,USO INTERNO,CONVENIO.DESPESA,49,0,"AQUISIÇÃO DE MATERIAL ESCOLAR, EQUIPAMENTOS PARA ESCOLAS E CRECHES, MÓVEIS E INSTRUMENTOS MUSICAIS PARA BANDA DE MÚSICA E PARA O CENTRO CULTURAL DE ARTE E CULTURA ¿ PORTAL DA SERRA, NO MUNICÍPIO DE GUAIUBA/CE."
14773,USO INTERNO,CONVENIO.DESPESA,49,0,PAVIMENTAÇÃO EM PEDRA TOSCA NO DISTRITO DE SÃO TOMÉ - ITAPAJÉ - CE.
14774,USO INTERNO,CONVENIO.DESPESA,49,0,"CONSTITUI OBJETO DO PRESENTE CONVÊNIO A EXECUÇÃO DO PROJETO INCLUSÃO PRODUTIVA: QUALIFICAÇÃO DAS PESSOAS DE COMUNIDADE LGBTT E MULHERES PARA O TRABALHO, CREDENCIADO E EXECUTADO CONFORME O PLANO DE TRABALHO DEVIDAMENTE APROVADO E ASSINADO."
14775,USO INTERNO,CONVENIO.DESPESA,49,0,PARA MELHORAR AS CONDIÇÕES DE VIDA DAS FAMÍLIAS DE BAIXA RENDA
14776,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2018, PRIORIZANDO OS RESIDENTES NA RURAL.  MUNICÍPIO DE IRAUÇUBA."
14777,USO INTERNO,TERMO.AJUSTE,53,0,ATENDER A POPULAÇÃO DO MUNICÍPIO DE GRANJA
14778,USO INTERNO,TERMO.AJUSTE,53,0,MELHORAR A QUALIDADEDE VIDA DA COMUNIDADE E O ACESSO COM MAIS SEGURANÇA E AGILIDADE.
14779,USO INTERNO,CONVENIO.DESPESA,49,0,ATENDER DEMANDAS DO MUNICÍPIO DE SENADOR POMPEU
14780,USO INTERNO,CONVENIO.DESPESA,49,0,EQUIPAR ADEQUADAMENTE O CENTRO DE REABILITAÇÃO FÍSICA DO MUNICÍPIO.
14781,USO INTERNO,CONVENIO.DESPESA,49,0,PAVIMENTAÇÃO EM PEDRA TOSCA NO MUNICÍPIO DE VARJOTA-CE.
14782,USO INTERNO,CONVENIO.DESPESA,49,0,GARANTIR ASSISTÊNCIA AOS USUÁRIOS DA UNIDADE BÁSICA DE SAÚDE DO MUNICÍPIO DE JAGUARETAMA.
14783,USO INTERNO,CONVENIO.DESPESA,49,0,PAVIMENTAÇÃO EM PEDRA TOSCA EM DIVERSAS RUAS DO MUNICÍPIO DE CHOROZINHO
14784,USO INTERNO,CONVENIO.DESPESA,49,0,"IMPLANTAR PROJETOS DE PRÁTICAS AGRÍCOLAS DE CONVIVÊNCIA COM O SEMIÁRIDO, NO MUNICÍPIO DE SÃO GONÇALO DO AMARANTE,"
14785,USO INTERNO,CONVENIO.DESPESA,49,0,"DAR CONTINUIDADE AO PROJETO ""FAMÍLIAS EM CONSTRUÇÃO""  DA ABAF - ASSOCIAÇÃO BREJOSANTENSE DE APOIO À FAMÍLIA."
14786,USO INTERNO,CONVENIO.DESPESA,49,0,MANUTENÇÃO DO PROJETO CENTRO EDUCACIONAL PATATIVA DO ASSARÉ COM A ENTIDADE LIGA ESPORTIVA ARTE DE CULTURAL BENEFICENTE.
14787,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""MEUS 15 ANOS"", NO MUNICÍPIO DE MORADA NOVA-CE."
14788,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""FESTA DO PADROEIRO DIVINO ESPÍRITO SANTO""."
14789,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""FESTA DA CIDADE - SOBRAL 239 ANOS""."
14790,USO INTERNO,TERMO.AJUSTE,53,0,MELHORAR A ASSISTENCIA AOS USUARIOS DO SUS NO MUNICIPIO
14791,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL. MUNICÍPIO DE NOVA RUSSAS."
14792,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO PROGRAMA PACTO PELA APRENDIZAGEM DO  MUNICÍPIO  DE NOVA RUSSAS,"
14793,USO INTERNO,TERMO.AJUSTE,53,0,CONSTRUÇÃO DO MATADOURO NO MUNICÍPIO DE SÃO BENEDITO/CE.
14794,USO INTERNO,TERMO.AJUSTE,53,0,"ATENDER A DEMANDA DO MUNICÍPIO NAS AÇÕES MUNICIPAIS VOLTADAS PARA A MELHORIA DAS CONDIÇÕES DE VIDA DA POPULAÇÃO CEARENSE, PRECISAMENTE COM A AQUISIÇÃO DE UM CAMINHÃO BAÚ PARA TRANSPORTE DE MERENDA ESCOLAR NO MUNICÍPIO DE JAGUARUANA/CE."
14795,USO INTERNO,CONVENIO.DESPESA,49,0,GARANTIR TRANSPORTE DE PACIENTES PARA REDE HOSPITALAR.
14796,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER, EM REGIME DE INTERNAÇÃO PROVISÓRIA, ADOLESCENTES DO SEXO MASCULINO NA FAIXA ETÁRIA DE 12 A 18 ANOS, EM CONFLITO COM A LEI."
14797,USO INTERNO,CONVENIO.DESPESA,49,0,"A IMPLEMENTAÇÃO DAS TÉCNICAS DE CONVIVÊNCIA CONTRIBUIRÁ PARA A SUSTENTABILIDADE DO PROCESSO PRODUTIVO, ATRAVÉS DO AUMENTO DA DISPONIBILIDADE DE ÁGUA NO SOLO, SUA CONSERVAÇÃO E MELHORIA DA FERTILIDADE, CONTRIBUINDO PARA O AUMENTO DA PRODUTIVIDADE DOS PRODUTORES DE BASE FAMILIAR"
14798,USO INTERNO,CONVENIO.DESPESA,49,0,"EXECUÇÃO DO PROJETO ¿ORQUESTRA DE ACORDEÕES SANFONAS DO NORDESTE¿ DA CATEGORIA ¿MÚSICA¿ DEVIDAMENTE APROVADO NO V EDITAL DE INCENTIVO ÀS ARTES NO CEARÁ, PUBLICADO NO DIÁRIO OFICIAL DO ESTADO Nº 048, EM 13 DE MARÇO DE 2009."
14799,USO INTERNO,TERMO.AJUSTE,53,0,CONSTRUÇÃO DE PASSAGENS MOLHADAS
14800,USO INTERNO,CONVENIO.DESPESA,49,0,"APOIO FINANCEIRO PARA O IMPLEMENTO DO PROJETO ""I FEIRA DE ARTESANATO E GASTRONOMIA RURAL DA CIDADE DE BARBALHA""."
14801,USO INTERNO,CONVENIO.DESPESA,49,0,GARANTIR ASSISTÊNCIA EM URGÊNCIA E EMERGÊNCIA NAS 24 HORAS DE ACORDO COM A CLINICAS CONVENIADAS.
14802,USO INTERNO,CONVENIO.DESPESA,49,0,"TERMO DE COOPERAÇÃO FINANCEIRA ¿ TCF QUE ENTRE SI CELEBRAM O ESTADO DO CEARÁ ATRAVÉS DA SECRETARIA DA CULTURA ¿ SECULT E ADALBERTO GOMES DE ANDRADE, PARA OS FINS QUE ABAIXO ESPECIFICA"
14803,USO INTERNO,CONVENIO.DESPESA,49,0,"ASSEGURAR BOAS CONDIÇÕES DE TRAFEGABILIDADE PARA PESSOAS E PARA O ESCOAMENTO DA PRODUÇÃO, OFERECENDO ASSIM MELHOR QUALIDADE DE VIDA À  POPULAÇÃO RURAL."
14804,USO INTERNO,CONVENIO.DESPESA,49,0,"A REALIZAÇÃO DO PROJETO VISA A CONSTRUÇÃO DE 03 (TRÊS) SALAS DE AULA NA ESCOLA DE ENSINO FUNDAMENTAL SABINO VIEIRA CAVALCANTE,  PARA BENEFICIAR OS ALUNOS DA REDE PUBLICA, PROPICIANDO UM AMBIENTE FAVORÁVEL PARA AS ATIVIDADES ESCOLARES."
14805,USO INTERNO,CONVENIO.DESPESA,49,0,SERVIÇO DE 250 HORAS TRATOR NO MUNICÍPIO DE JAGUARIBE/CE
14806,USO INTERNO,TERMO.AJUSTE,53,0,"VISANDO ATENDER AS NECESSIDADES DOS USUÁRIOS DO SUS NOS MUNICÍPIOS, O GOVERNO DO ESTADO RESOLVE APOIAR AÇÕES DE CUSTEIO NA ÁREA DA SAÚDE PARA MELHOR ATENDER OS USUÁRIOS COMO TAMBÉM AMPLIAR A OFERTAR DOS ATENDIMENTOS NOS MUNICÍPIOS CEARENSES."
14807,USO INTERNO,CONVENIO.DESPESA,49,0,"ATENDER A DEMANDA DO TRANSPORTE DOS ALUNOS DA EDUCAÇÃO BÁSICA PÚBLICA DA REDE ESTADUAL DE ENSINO, CORRESPONDENTE AO ANO LETIVO DE 2020, PRIORIZANDO OS RESIDENTES NA ZONA RURAL.  MUNICÍPIO DE FORQUILHA."
14808,USO INTERNO,CONVENIO.DESPESA,49,0,"O PRESENTE CONVÊNIO TEM POR OBJETIVO DESENVOLVER O PROJETO DE REFORMA DE 27(VINTE E SETE) ESCOLAS NO MUNICÍPIO DE IGUATU/CE, VISANDO A MELHORIA DA QUALIDADE DO ENSINO E APRENDIZAGEM, DE ACORDO COM O PLANO DE TRABALHO E ORÇAMENTO COM AS ESPECIFICAÇÕES, EM ANEXO. MUNICÍPIO DE IGUATU/CE. CONVENIO Nº 052/2014"
14809,USO INTERNO,CONVENIO.DESPESA,49,0,"FORTALECER AS ATIVIDADES DE GALINHA CAIPIRA COM PEQUENOS QUINTAIS PRODUTIVOS ALIMENTADOS COM SISTEMA DE REUSO DE AGUAS CINZAS, PROPORCIONANDO A SUSTENTABILIDADE DAS ATIVIDADES PROPOSTAS, GERANDO OPORTUNIDADE DE TRABALHO E AUMENTO DA RENDA PARA AS FAMÍLIAS BENEFICIADAS INSERINDO JOVENS E MULHERES."
14810,USO INTERNO,CONVENIO.DESPESA,49,0,"O PROGRAMA DE PROTEÇÃO À CIDADANIA ¿ PRÓ-CIDADANIA NO MUNICÍPIO DE ALCÂNTARAS É UMA ESTRATÉGIA ORGANIZACIONAL QUE ATRAVÉS DE UMA PARCERIA ENTRE O GOVERNO DO ESTADO E O MUNICÍPIO DE ALCÂNTARAS VIABILIZA A CONTRATAÇÃO DE AGENTES DE CIDADANIA PARA O DESENVOLVIMENTO DE ATIVIDADES DE PROMOÇÃO DA CIDADANIA, PRESERVAÇÃO DO PATRIMÔNIO E BENS PÚBLICOS E DE PREVENÇÃO À VIOLÊNCIA.
CABERÁ AOS AGENTES DE CIDADANIA A COOPERAÇÃO COM AS AUTORIDADES ESTADUAIS E MUNICIPAIS NA PRESERVAÇÃO DO PATRIMÔNIO PÚBLICO, INFORMAR ÀS AUTORIDADES POLICIAIS E SEUS AGENTES, BEM COMO, AOS SERVIDORES MUNICIPAIS LOCAIS, SOBRE PESSOAS E SITUAÇÕES QUE POSSAM POR EM RISCO O PATRIMÔNIO E BENS PÚBLICOS, DESENVOLVER OUTRAS ATIVIDADES DE PROTEÇÃO À CIDADANIA QUE NÃO SEJAM ESPECÍFICAS E CONSTITUCIONAIS DE OUTRAS INSTITUIÇÕES E A PARTICIPAÇÃO EM PROGRAMAS MUNICIPAIS VOLTADOS À CRIANÇA E AO ADOLESCENTE, ESPECIFICAMENTE NAS ÁREAS DE EDUCAÇÃO DE TRÂNSITO, DE PREVENÇÃO AO USO INDEVIDO DE DROGAS E PRESERVAÇÃO DO MEIO AMBIENTE.
COMPREENDENDO A IMPORTÂNCIA DO DESENVOLVIMENTO DE AÇÕES DE PREVENÇÃO À CRIMINALIDADE NOS MUNICÍPIOS DO ESTADO DO CEARÁ QUE POSSUAM MENOS DE 50.000 (CINQUENTA MIL) HABITANTES, RECONHECENDO AINDA OS MUNICÍPIOS COMO PARCEIROS INDISPENSÁVEIS NO DESENVOLVIMENTO DE AÇÕES DE PREVENÇÃO À VIOLÊNCIA, E AINDA IDENTIFICANDO A NECESSIDADE DE QUE OS ENTES MUNICIPAIS ESTRUTUREM UM SERVIÇO DE PRESERVAÇÃO DO PATRIMÔNIO MUNICIPAL E DE PROTEÇÃO À CIDADANIA DOS MUNÍCIPES, EM ESPECIAL CRIANÇAS, ADOLESCENTES E JOVENS, SERÁ IMPLANTADO O PROGRAMA DE PROTEÇÃO À CIDADANIA NO MUNICÍPIO DE ALCÂNTARAS, COM O OBJETIVO EXCLUSIVO DE VIABILIZAR A CRIAÇÃO OU A AMPLIAÇÃO DA GUARDA MUNICIPAL."
14811,USO INTERNO,CONVENIO.DESPESA,49,0,"CONSTITUIR OBJETO DO PRESENTE CONVÊNIO A PRESTAÇÃO DE SERVIÇOS DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS PARA CRIANÇAS E SDOLESCENTES, NA FAIXA ETARIA DE 07 A 17 ANOS EM SITUAÇÃO DE VULNERABILIDADE SOCIAL ATRAVÉS DO PROJETO UM GOL PELA CIDADANIA. CONFORME O PLANO DE TRABALHO DEVIDAMENTE ASSINADO E APROVADO."
14812,USO INTERNO,CONVENIO.DESPESA,49,0,"IMPLANTAR O PROGRAMA DE PROTEÇÃO À CIDADANIA NO MUNICÍPIO DE ARARENDÁ COMO ESTRATÉGIA ORGANIZACIONAL QUE PROPICIARÁ UMA PARCERIA ENTRE O GOVERNO DO ESTADO E O MUNICÍPIO DE CHORÓ, COM O OBJETIVO DE PREVINIR AÇÕES QUE VENHAM A CAUSAR DANOS SOCIAIS E À SEGURANÇA DOS INTEGRANTES DAQUELA COMUNICADE."
